ID,Name,Address,Type,PreferredGoods
DK5812948894,Morten Lene Brandt,"Kirkevej 57, 2630 Taastrup",Individual,No preference
DK3045102506,Trine Emil Lauridsen,"Kløvervej 79, 7400 Herning",Individual,No preference
DK7967342967,Rasmus Winther,"Nørremarksvej 10, 4600 Køge",Individual,No preference
DK2762549480,Anne Line Olesen,"Solsikkevej 48, 2620 Albertslund",Individual,No preference
DK5529870909,Andreas Maria Friis,"Søndergade 82, 7100 Vejle",Individual,No preference
DK2439265956,Jacob Johansen,"Dalvej 95, 5800 Nyborg",Individual,No preference
DK7427044790,Bente Theodor Lund,"Kastanjevej 59, 8800 Viborg",Individual,No preference
DK8622245437,Thomas Lone Kristiansen,"Bakkevej 94, 9000 Aalborg",Individual,No preference
DK7356407384,Line Christina Jespersen,"Birkevej 56, 6400 Sønderborg",Individual,No preference
DK3231531200,Thomas Vestergaard,"Strandvejen 3, 8600 Silkeborg",Individual,No preference
DK1562735040,Mathias Charlotte Olsen,"Jasminvej 72, 6000 Kolding",Individual,No preference
DK6175261010,Susanne Jacobsen,"Bellisvej 119, 9900 Frederikshavn",Individual,No preference
DK4266213785,Jonas Marie Mathiesen,"Lupinvej 118, 2820 Gentofte",Individual,No preference
DK6267323906,Rikke Larsen,"Dalvej 62, 8600 Silkeborg",Individual,No preference
DK9031063171,Lene Mogensen,"Adelgade 117, 2600 Glostrup",Individual,No preference
DK7555217903,Jørgen Charlotte Hansen,"Hasselvej 27, 7800 Skive",Individual,No preference
DK8039917766,Pernille Frederiksen,"Egevej 56, 1500 København V",Individual,No preference
DK7845512441,Sara Ida Henriksen,"Nørremarksvej 73, 5700 Svendborg",Individual,No preference
DK5175059577,Mette Anne Jespersen,"Kastanjevej 117, 8600 Silkeborg",Individual,No preference
DK5199523948,Anders Signe Jensen,"Lavgade 40, 8900 Randers",Individual,No preference
DK8701879782,Trine Malene Lauridsen,"Strandvejen 6, 2670 Greve",Individual,No preference
DK6542943838,Thomas Lund,"Storegade 6, 8800 Viborg",Individual,No preference
DK4896945119,Stine Kristian Krogh,"Elmevej 116, 4400 Kalundborg",Individual,No preference
DK3891796055,Jesper Winther,"Elmevej 55, 9800 Hjørring",Individual,No preference
DK5806544941,Jesper Line Frederiksen,"Elmevej 130, 4600 Køge",Individual,No preference
DK2281799405,Anna William Frederiksen,"Dronningensgade 123, 3600 Frederikssund",Individual,No preference
DK5298299638,Jens Bak,"Jasminvej 26, 5000 Odense C",Individual,No preference
DK2059077154,Peter Hans Bech,"Ringvejen 132, 6400 Sønderborg",Individual,No preference
DK1624173500,Charlotte Oscar Eriksen,"Søndergade 148, 6400 Sønderborg",Individual,No preference
DK1640979105,Helle Camilla Frederiksen,"Vestergade 127, 2820 Gentofte",Individual,No preference
DK3256022785,Lone Søren Nielsen,"Algade 9, 8000 Aarhus C",Individual,No preference
DK4500620658,Louise Frederiksen,"Torvet 84, 3000 Helsingør",Individual,No preference
DK4797692234,Sara Mads Toft,"Rosenvej 116, 8200 Aarhus N",Individual,No preference
DK9942933571,Andreas Gustav Lauritsen,"Fasanvej 112, 9900 Frederikshavn",Individual,No preference
DK2992200279,Ida Tina Jeppesen,"Mosevej 132, 2000 Frederiksberg",Individual,No preference
DK7138527266,Rikke Nicolai Mogensen,"Dalvej 79, 1500 København V",Individual,No preference
DK2580205025,Nicolai Gustav Frederiksen,"Dalvej 97, 3000 Helsingør",Individual,No preference
DK1820561513,Lars Oliver Kristiansen,"Dalvej 87, 5700 Svendborg",Individual,No preference
DK7652830454,Jesper Cecilie Mikkelsen,"Bellisvej 36, 2820 Gentofte",Individual,No preference
DK1645908204,Jørgen Signe Olesen,"Parkvej 124, 6100 Haderslev",Individual,No preference
DK8119211908,Kirsten Maria Jørgensen,"Platanvej 93, 2200 København N",Individual,No preference
DK7564088904,Camilla Nicolai Toft,"Tjørnevej 19, 4300 Holbæk",Individual,No preference
DK3294293463,Gitte Frederik Clausen,"Strandvejen 147, 2820 Gentofte",Individual,No preference
DK8787318635,Rikke Line Bruun,"Strandvejen 14, 3000 Helsingør",Individual,No preference
DK4356141519,Maria Mette Christensen,"Jasminvej 28, 4200 Slagelse",Individual,No preference
DK1826632812,Kristian Oscar Larsen,"Brogade 37, 9900 Frederikshavn",Individual,No preference
DK7855383664,Jørgen Anne Kristiansen,"Søndergade 134, 4600 Køge",Individual,No preference
DK5813565243,Peter Tina Andreasen,"Egevej 14, 7800 Skive",Individual,No preference
DK7573442717,Lasse Mathilde Dahl,"Bredgade 83, 4300 Holbæk",Individual,No preference
DK7095191322,Susanne Jens Nielsen,"Kongensgade 41, 7000 Fredericia",Individual,No preference
DK7682844583,Karen Carl Larsen,"Tulipanvej 142, 3000 Helsingør",Individual,No preference
DK4150014571,Andreas Svendsen,"Sct. Annagade 85, 8900 Randers",Individual,No preference
DK6388500844,Gitte Louise Møller,"Dronningensgade 54, 7400 Herning",Individual,No preference
DK1912079195,Hans Hanne Villadsen,"Klostervej 139, 8200 Aarhus N",Individual,No preference
DK6015790296,Erik Trine Andersen,"Vestergade 132, 4200 Slagelse",Individual,No preference
DK9893692242,Anna Thomas Brandt,"Dronningensgade 91, 2635 Ishøj",Individual,No preference
DK2529141801,Michael Ida Madsen,"Søndergade 67, 5000 Odense C",Individual,No preference
DK1541964762,Lene Tina Møller,"Elmevej 57, 9900 Frederikshavn",Individual,No preference
DK1232754595,Tina Sofie Lauritsen,"Søndergade 79, 5800 Nyborg",Individual,No preference
DK7148377945,Simon Julie Mogensen,"Møllevej 31, 6700 Esbjerg",Individual,No preference
DK4976407920,Martin Mathias Eriksen,"Skolevej 65, 4100 Ringsted",Individual,No preference
DK6933776673,Lars Christiansen,"Nørregade 43, 2635 Ishøj",Individual,No preference
DK2519957781,Helle Andersen,"Vestergade 138, 1000 København K",Individual,No preference
DK7532669066,Tina Poulsen,"Elmevej 89, 7100 Vejle",Individual,No preference
DK2838278841,Camilla Christiansen,"Bellisvej 134, 9900 Frederikshavn",Individual,No preference
DK9113165802,Kirsten Jens Svendsen,"Østergade 119, 7100 Vejle",Individual,No preference
DK4583001311,Jesper Niels Bech,"Vibevej 51, 3520 Farum",Individual,No preference
DK6305320432,Anna Jeppesen,"Egevej 123, 8900 Randers",Individual,No preference
DK4001612479,Sara Helle Bruun,"Birkevej 45, 4700 Næstved",Individual,No preference
DK5808216311,Rikke Theodor Eriksen,"Parkvej 3, 8000 Aarhus C",Individual,No preference
DK5030218650,Henrik Mads Larsen,"Strandvejen 36, 2620 Albertslund",Individual,No preference
DK5320534569,Jesper Julie Lauridsen,"Dronningensgade 20, 5000 Odense C",Individual,No preference
DK6831030525,Ida Louise Berg,"Lindevej 98, 6000 Kolding",Individual,No preference
DK9501707946,Thomas Helene Poulsen,"Østergade 123, 6400 Sønderborg",Individual,No preference
DK6620010435,Maria Benedikte Krogh,"Hovedgaden 103, 3400 Hillerød",Individual,No preference
DK6960329328,Pia Charlotte Andersen,"Fasanvej 143, 4800 Nykøbing F",Individual,No preference
DK3523872583,Kristian Hans Vestergaard,"Lupinvej 27, 2000 Frederiksberg",Individual,No preference
DK3979507921,Lone Frandsen,"Birkevej 107, 2100 København Ø",Individual,No preference
DK9425230216,Kasper Nicolai Berg,"Ahornvej 29, 2200 København N",Individual,No preference
DK3156281703,Jørgen Michael Nielsen,"Hovedgaden 16, 7000 Fredericia",Individual,No preference
DK1751536075,Bente Niels Laursen,"Bellisvej 8, 2800 Lyngby",Individual,No preference
DK5902255727,Christina Lene Møller,"Hovedgaden 38, 9000 Aalborg",Individual,No preference
DK6663535015,Anders Thomsen,"Lindevej 122, 4400 Kalundborg",Individual,No preference
DK8054244472,Helle Ravn,"Skovvej 82, 4100 Ringsted",Individual,No preference
DK2926284873,Mathias Jacob Christiansen,"Bredgade 56, 4600 Køge",Individual,No preference
DK2461516654,Gitte Anna Madsen,"Lupinvej 38, 2630 Taastrup",Individual,No preference
DK2621593120,Lene Lars Jeppesen,"Jernbanegade 99, 3500 Værløse",Individual,No preference
DK9196096398,Mads Thomas Petersen,"Strandvejen 50, 3600 Frederikssund",Individual,No preference
DK8684942020,Line Mathilde Jakobsen,"Kirkevej 149, 4600 Køge",Individual,No preference
DK7800397988,Charlotte Søren Kristiansen,"Møllevej 142, 8600 Silkeborg",Individual,No preference
DK4408662267,Helle Alexander Jørgensen,"Engvej 60, 7000 Fredericia",Individual,No preference
DK7354482425,Kasper Gustav Nielsen,"Brogade 27, 4000 Roskilde",Individual,No preference
DK2586568081,Susanne Jørgen Olsen,"Brogade 4, 5000 Odense C",Individual,No preference
DK7753388790,Jacob Bente Knudsen,"Ringvejen 24, 2750 Ballerup",Individual,No preference
DK6435386969,Pia Jørgen Lauridsen,"Vestergade 38, 8900 Randers",Individual,No preference
DK2448757826,Signe Cecilie Berg,"Adelgade 62, 3660 Stenløse",Individual,No preference
DK3501256025,Christian Jens Winther,"Kirkevej 52, 5700 Svendborg",Individual,No preference
DK7674017947,Henrik Danielsen,"Jasminvej 130, 9800 Hjørring",Individual,No preference
DK6434362188,Mads Line Andreasen,"Havnevej 48, 8000 Aarhus C",Individual,No preference
DK5276345770,Malene Kristiansen,"Møllevej 31, 9000 Aalborg",Individual,No preference
DK2685755625,Signe Jakobsen,"Nørremarksvej 89, 8200 Aarhus N",Individual,No preference
DK7520493715,Erik Rasmus Frederiksen,"Nørregade 86, 8900 Randers",Individual,No preference
DK3558781873,Rasmus Kjeldsen,"Lillegade 81, 7100 Vejle",Individual,No preference
DK9172184338,Anders Iversen,"Vestergade 56, 4300 Holbæk",Individual,No preference
DK7921262641,Jesper Niels Olesen,"Granvej 130, 3520 Farum",Individual,No preference
DK9463197203,Rasmus Jacob Johansen,"Lupinvej 67, 8000 Aarhus C",Individual,No preference
DK2291067101,Louise Christina Toft,"Nørremarksvej 119, 2620 Albertslund",Individual,No preference
DK3544904142,Lars Laursen,"Stationsvej 69, 2630 Taastrup",Individual,No preference
DK9194529772,Helle Henriksen,"Dronningensgade 18, 7500 Holstebro",Individual,No preference
DK8691037901,Nicolai Lars Holm,"Bakkevej 60, 3460 Birkerød",Individual,No preference
DK1683645016,Simon Hanne Mogensen,"Åvej 62, 4300 Holbæk",Individual,No preference
DK1929766978,Helle Charlotte Berg,"Poppelvej 64, 5800 Nyborg",Individual,No preference
DK9757085241,Helle Mikkel Schmidt,"Hasselvej 114, 4400 Kalundborg",Individual,No preference
DK1857561275,Anne Kristensen,"Kastanjevej 131, 5700 Svendborg",Individual,No preference
DK4908108692,Nicolai Mathias Svendsen,"Elmevej 137, 6700 Esbjerg",Individual,No preference
DK3933213766,Jacob Marianne Frandsen,"Vibevej 65, 4300 Holbæk",Individual,No preference
DK2607285191,Ida Dalsgaard,"Søndergade 114, 1500 København V",Individual,No preference
DK7882014958,Stine William Christensen,"Adelgade 2, 6400 Sønderborg",Individual,No preference
DK2015780972,Nicolai Kristian Lundgaard,"Kastanjevej 63, 5000 Odense C",Individual,No preference
DK8195219336,Marianne Michael Søndergaard,"Ringvejen 121, 2750 Ballerup",Individual,No preference
DK8042151493,Christian Johansen,"Lindevej 119, 6000 Kolding",Individual,No preference
DK6456408149,Peter Magnus Christiansen,"Mosevej 13, 6400 Sønderborg",Individual,No preference
DK1748321690,Lone Kristensen,"Engvej 131, 2000 Frederiksberg",Individual,No preference
DK5368645970,Signe Lars Østergaard,"Engvej 22, 3460 Birkerød",Individual,No preference
DK6564277090,Kristian Mathias Johansen,"Fasanvej 134, 5800 Nyborg",Individual,No preference
DK1260451177,Anne Mathiasen,"Algade 134, 3600 Frederikssund",Individual,No preference
DK7282216597,Rasmus Thomas Mathiasen,"Søndermarken 58, 8700 Horsens",Individual,No preference
DK1783432867,Peter Christina Holm,"Fasanvej 114, 9800 Hjørring",Individual,No preference
DK7329608508,Erik August Vestergaard,"Skolevej 67, 3600 Frederikssund",Individual,No preference
DK3351768489,Louise Lauridsen,"Fasanvej 4, 2200 København N",Individual,No preference
DK1192969175,Henrik Brandt,"Platanvej 123, 2800 Lyngby",Individual,No preference
DK1829270292,Mathias Krogh,"Ahornvej 88, 2635 Ishøj",Individual,No preference
DK7215110267,Henrik Kristiansen,"Mosevej 47, 4200 Slagelse",Individual,No preference
DK7944662433,Andreas Hans Christensen,"Stationsvej 10, 4400 Kalundborg",Individual,No preference
DK8610426538,Tina Jacobsen,"Dronningensgade 143, 2620 Albertslund",Individual,No preference
DK5694848867,Christina Sara Mortensen,"Vestergade 22, 9900 Frederikshavn",Individual,No preference
DK7777194242,Lene Søndergaard,"Elmevej 72, 5800 Nyborg",Individual,No preference
DK1368293703,Trine Michael Thomsen,"Vibevej 127, 4300 Holbæk",Individual,No preference
DK1392847032,Anne Niels Bak,"Bellisvej 71, 3660 Stenløse",Individual,No preference
DK2455579672,Hans Jonas Rasmussen,"Solsikkevej 90, 2635 Ishøj",Individual,No preference
DK2957579670,Kristian Danielsen,"Jasminvej 82, 4800 Nykøbing F",Individual,No preference
DK7909651512,Nicolai Jeppesen,"Ringvejen 32, 3460 Birkerød",Individual,No preference
DK2602884797,Rikke Lasse Lundgaard,"Parkvej 37, 2200 København N",Individual,No preference
DK2905452099,Morten Poulsen,"Klostervej 99, 4200 Slagelse",Individual,No preference
DK5990212370,Karen Winther,"Fasanvej 55, 2635 Ishøj",Individual,No preference
DK3360791536,Michael Simonsen,"Kirkevej 65, 1500 København V",Individual,No preference
DK5993571693,Ida Danielsen,"Poppelvej 132, 1000 København K",Individual,No preference
DK9870686423,Lene Valdemar Henriksen,"Lavgade 101, 2630 Taastrup",Individual,No preference
DK8631177201,Martin Rasmus Christensen,"Solsikkevej 75, 8700 Horsens",Individual,No preference
DK1220512797,Mathias Laursen,"Dronningensgade 106, 2635 Ishøj",Individual,No preference
DK3353553945,Helle Villum Mikkelsen,"Skolevej 99, 2100 København Ø",Individual,No preference
DK3985356699,Gitte Michael Johansen,"Solsikkevej 64, 7000 Fredericia",Individual,No preference
DK8552409831,Morten Hans Bech,"Klostervej 10, 8200 Aarhus N",Individual,No preference
DK4673946519,Charlotte Mikkelsen,"Nørremarksvej 63, 2800 Lyngby",Individual,No preference
DK4969742424,Mads Peter Andresen,"Storegade 38, 4000 Roskilde",Individual,No preference
DK1259807661,Jacob Thomsen,"Hasselvej 69, 8700 Horsens",Individual,No preference
DK3795855101,Martin Jørgen Damgaard,"Nørremarksvej 114, 4700 Næstved",Individual,No preference
DK2095286033,Jens Lars Toft,"Torvet 85, 2600 Glostrup",Individual,No preference
DK4331884611,Anders Jens Thomsen,"Engvej 19, 6100 Haderslev",Individual,No preference
DK7315474671,Tina Jørgen Danielsen,"Slotsgade 107, 2630 Taastrup",Individual,No preference
DK6722317166,Frederik Oscar Lauridsen,"Bellisvej 36, 6700 Esbjerg",Individual,No preference
DK5816024490,Maria Kathrine Mathiasen,"Fasanvej 116, 8200 Aarhus N",Individual,No preference
DK4257677900,Mette Kasper Olesen,"Åvej 32, 8000 Aarhus C",Individual,No preference
DK8287228425,Henrik Lauridsen,"Granvej 14, 2630 Taastrup",Individual,No preference
DK2360710805,Jacob Nicolai Toft,"Kirkevej 94, 6400 Sønderborg",Individual,No preference
DK2612579345,Pia Emil Mogensen,"Bellisvej 77, 7500 Holstebro",Individual,No preference
DK8191928635,Niels Simon Henriksen,"Klostervej 4, 7100 Vejle",Individual,No preference
DK2745958114,Lars Otto Christiansen,"Platanvej 28, 2100 København Ø",Individual,No preference
DK2595711222,Emil Johanne Hansen,"Brogade 121, 3660 Stenløse",Individual,No preference
DK7397963801,Jonas Larsen,"Lindevej 31, 2635 Ishøj",Individual,No preference
DK3486835953,Mads Hansen,"Adelgade 73, 2820 Gentofte",Individual,No preference
DK8745283153,Thomas Jens Mathiasen,"Søndergade 53, 2650 Hvidovre",Individual,No preference
DK8401318164,Helle Elisabeth Laursen,"Dalvej 38, 5700 Svendborg",Individual,No preference
DK9612639899,Thomas Cecilie Kjær,"Bakkevej 17, 4100 Ringsted",Individual,No preference
DK9111727831,Anne Pedersen,"Vestergade 65, 2670 Greve",Individual,No preference
DK4046458781,Line Louise Kjeldsen,"Rosenvej 40, 7000 Fredericia",Individual,No preference
DK3383455175,Louise Larsen,"Lærkevej 7, 8200 Aarhus N",Individual,No preference
DK8063812593,Kirsten Villum Jørgensen,"Skolevej 57, 8900 Randers",Individual,No preference
DK5865058976,Andreas Bente Kjær,"Skolevej 125, 3400 Hillerød",Individual,No preference
DK4437569809,Frederik Magnus Danielsen,"Jernbanegade 89, 2200 København N",Individual,No preference
DK5862655247,Nicolai Louise Poulsen,"Storegade 31, 9800 Hjørring",Individual,No preference
DK2697853760,Mette Villum Jespersen,"Rosenvej 33, 3400 Hillerød",Individual,No preference
DK2183009989,Sara Pia Henriksen,"Sct. Annagade 23, 2000 Frederiksberg",Individual,No preference
DK2936755326,Signe Johansen,"Skovvej 126, 8600 Silkeborg",Individual,No preference
DK4173554352,Anne Østergaard,"Egevej 68, 8800 Viborg",Individual,No preference
DK5370396525,Lene Villum Bruun,"Algade 11, 6000 Kolding",Individual,No preference
DK7129500003,Emil Rasmus Laursen,"Lavgade 11, 4200 Slagelse",Individual,No preference
DK4462449882,Jacob Susanne Møller,"Møllevej 25, 2750 Ballerup",Individual,No preference
DK4609303514,Malene Larsen,"Stationsvej 108, 2820 Gentofte",Individual,No preference
DK1239172973,Pia Jørgen Dalsgaard,"Klostervej 77, 4300 Holbæk",Individual,No preference
DK7783667060,Niels Magnus Knudsen,"Fyrrevej 40, 6400 Sønderborg",Individual,No preference
DK3063480704,Pernille Oliver Bech,"Rosenvej 85, 9000 Aalborg",Individual,No preference
DK8836032847,Stine Frederikke Lauritsen,"Skovvej 111, 6100 Haderslev",Individual,No preference
DK9637263591,Sara Stine Olsen,"Dronningensgade 124, 2800 Lyngby",Individual,No preference
DK3771686437,Gitte Pedersen,"Jernbanegade 53, 4000 Roskilde",Individual,No preference
DK8016047783,Martin Bjerregaard,"Tulipanvej 145, 6100 Haderslev",Individual,No preference
DK9728758948,Marianne Hansen,"Tjørnevej 49, 6400 Sønderborg",Individual,No preference
DK7164947890,Søren Camilla Søndergaard,"Kastanjevej 95, 2820 Gentofte",Individual,No preference
DK5120584320,Malene Aksel Jeppesen,"Syrenvej 148, 2820 Gentofte",Individual,No preference
DK1777099376,Camilla Kjeldsen,"Vestergade 50, 1000 København K",Individual,No preference
DK1954090737,Jørgen Christian Poulsen,"Lærkevej 135, 3600 Frederikssund",Individual,No preference
DK3573748302,Maria Johanne Villadsen,"Torvet 93, 5700 Svendborg",Individual,No preference
DK8635295696,Niels Nielsen,"Kløvervej 1, 4200 Slagelse",Individual,No preference
